Lcl Date,Lcl Time,UTCOfst,AtvWpt,Latitude,Longitude,AltInd,BaroA,AltMSL,OAT,IAS,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,AltGPS,TAS,HSIS,CRS,NAV1,NAV2,COM1,COM2,HCDI,VCDI,WndSpd,WndDr,WptDst,WptBrg,MagVar,AfcsOn,RollM,PitchM,RollC,PichC,VSpdG,GPSfix,HAL,VAL,HPLwas,HPLfd,VPLwas,Timestamp
2024-01-28, 15:37:48,  -07:00,   KPRC,   34.9511833, -112.5538330,6123.3,30.29,  6144.8,11.8,72.06,  71.73,-727.24,2.67,-21.62,0.02,0.25,40.3,  40.1,  28.1,  28.2,   0.7,   0.0,  18.45,  19.35,     1.12,  166.62,   56.36, 1030.4,  246.34,  260.20,  261.58,  279.55,  639.42,  675.75,  777.10,  928.51,  6059.2,80.0, NAV1,147.7,114.1,114.1,121.7,123.5,  0.494,       ,   8.96,  91.6,   19.0,  149.3,10.1,      0,  NONE,   NONE,      ,      , -791.3, 3DDiff,1852.0,      ,     10,  15.0,     22,2024-01-28 15:37:48
2024-01-28, 15:37:49,  -07:00,   KPRC,   34.9514198, -112.5535583,6111.3,30.29,  6131.5,11.8,70.63,  72.56,-704.57,1.71,-24.29,-0.01,-0.04,35.0,  33.6,  28.1,  28.1,   0.7,  -0.0,  18.45,  19.35,     1.09,  166.59,   55.87, 1010.3,  245.60,  259.54,  260.96,  278.94,  643.53,  678.81,  775.09,  927.48,  6046.0,78.0, NAV1,147.7,114.1,114.1,121.7,123.5,  0.510,       ,   8.93,  90.7,   19.0,  149.3,10.1,      0,  NONE,   NONE,      ,      , -708.7, 3DDiff,1852.0,      ,     10,  15.0,     21,2024-01-28 15:37:49
2024-01-28, 15:37:50,  -07:00,   KPRC,   34.9517021, -112.5533066,6097.3,30.29,  6117.9,11.8,69.51,  73.30,-739.35,2.45,-23.62,0.01,0.04,29.6,  27.1,  28.1,  28.1,   0.7,  -0.0,  18.45,  19.35,     1.10,  166.57,   55.80, 1001.3,  244.68,  258.67,  260.14,  278.14,  646.77,  683.44,  771.80,  927.28,  6032.3,77.0, NAV1,147.7,114.1,114.1,121.7,123.5,  0.528,       ,   8.88,  89.8,   19.0,  149.4,10.1,      0,  NONE,   NONE,      ,      , -783.5, 3DDiff,1852.0,      ,     10,  15.0,     21,2024-01-28 15:37:50
2024-01-28, 15:37:51,  -07:00,   KPRC,   34.9519958, -112.5530930,6081.3,30.29,  6103.8,12.0,68.25,  74.27,-817.99,1.8,-26.33,0.01,0.06,22.9,  20.7,  28.1,  28.2,   0.7,   0.0,  18.40,  19.40,     1.10,  166.54,   55.59,  987.4,  243.89,  257.96,  259.47,  277.48,  649.37,  682.47,  775.08,  926.99,  6018.3,75.0, NAV1,147.7,114.1,114.1,121.7,123.5,  0.549,       ,   8.80,  88.9,   19.0,  149.4,10.1,      0,  NONE,   NONE,      ,      , -834.6, 3DDiff,1852.0,      ,     10,  15.0,     21,2024-01-28 15:37:51
2024-01-28, 15:37:52,  -07:00,   KPRC,   34.9523087, -112.5529251,6067.3,30.29,  6088.6,12.0,70.21,  75.25,-862.24,1.1,-28.5,0.02,0.04,14.3,  14.2,  28.1,  28.1,   0.7,   0.0,  18.40,  19.40,     1.13,  166.52,   55.70,  989.8,  242.95,  257.07,  258.65,  276.68,  646.22,  687.73,  786.06,  926.23,  6003.1,78.0, NAV1,147.7,114.1,114.1,121.7,123.5,  0.560,       ,   8.69,  88.1,   19.0,  149.5,10.1,      0,  NONE,   NONE,      ,      , -929.1, 3DDiff,1852.0,      ,     10,  15.0,     21,2024-01-28 15:37:52
2024-01-28, 15:37:53,  -07:00,   KPRC,   34.9526520, -112.5527954,6052.3,30.29,  6071.5,12.0,69.89,  76.49,-890.38,0.19,-30.94,0.0,0.12,4.5,   6.6,  28.1,  28.2,   0.7,  -0.0,  18.35,  19.43,     5.43,  166.49,   63.43, 1333.1,  242.18,  256.37,  258.00,  276.02,  655.02,  700.18,  797.17,  927.11,  5986.0,77.0, NAV1,147.7,114.1,114.1,121.7,123.5,  0.577,       ,   8.53,  87.3,   19.0,  149.5,10.1,      0,  NONE,   NONE,      ,      , -996.1, 3DDiff,1852.0,      ,     10,  15.0,     22,2024-01-28 15:37:53
2024-01-28, 15:37:54,  -07:00,   KPRC,   34.9530067, -112.5527344,6044.3,30.29,  6055.8,12.0,70.54,  79.02,-798.34,0.32,-31.83,-0.08,0.38,350.8, 358.2,  28.1,  28.2,   0.7,   0.0,  18.43,  19.35,     6.75,  166.46,   73.23, 2001.2,  241.40,  255.65,  257.32,  275.37,  732.98,  774.36,  863.92,  961.38,  5970.3,78.0, NAV1,147.7,114.1,114.1,121.7,123.5,  0.599,       ,   8.31,  86.4,   19.0,  149.6,10.1,      0,  NONE,   NONE,      ,      , -960.6, 3DDiff,1852.0,      ,     10,  15.0,     22,2024-01-28 15:37:54
2024-01-28, 15:37:55,  -07:00,   KPRC,   34.9533882, -112.5527420,6036.3,30.29,  6044.6,12.0,73.2,  81.45,-614.19,-1.09,-33.76,-0.06,0.16,340.7, 348.2,  28.1,  28.2,   0.7,   0.0,  18.43,  19.33,     1.91,  166.43,   61.37, 1480.6,  240.58,  254.90,  256.60,  274.67,  769.73,  807.61,  865.91,  947.53,  5959.0,81.0, NAV1,147.7,114.1,114.1,121.7,123.5,  0.626,       ,   7.99,  85.6,   19.1,  149.6,10.1,      0,  NONE,   NONE,      ,      , -783.5, 3DDiff,1852.0,      ,     10,  15.0,     21,2024-01-28 15:37:55
2024-01-28, 15:37:56,  -07:00,   KPRC,   34.9537582, -112.5528336,6018.3,30.29,  6030.8,12.0,72.67,  82.65,-725.48,-0.77,-34.97,-0.02,0.13,333.7, 338.9,  28.1,  28.2,   0.7,   0.0,  18.48,  19.33,     1.18,  166.38,   58.16, 1189.1,  239.79,  254.12,  255.87,  273.98,  742.11,  786.06,  830.55,  911.59,  5945.3,80.0, NAV1,147.7,114.1,114.1,121.7,123.5,  0.637,       ,   7.56,  84.8,   19.1,  149.6,10.1,      0,  NONE,   NONE,      ,      , -830.7, 3DDiff,1852.0,      ,     10,  15.0,     21,2024-01-28 15:37:56
2024-01-28, 15:37:57,  -07:00,   KPRC,   34.9541283, -112.5529938,6000.3,30.29,  6015.1,12.0,72.14,  83.97,-895.27,-0.83,-31.87,0.0,0.06,326.1, 330.3,  28.1,  28.1,   0.7,  -0.0,  18.66,  19.22,     1.13,  166.33,   56.93, 1083.3,  239.03,  253.39,  255.21,  273.31,  721.49,  770.80,  818.93,  907.25,  5929.6,80.0, NAV1,147.7,114.1,114.1,121.7,123.5,  0.660,       ,   7.06,  84.3,   19.1,  149.6,10.1,      0,  NONE,   NONE,      ,      , -940.9, 3DDiff,1852.0,      ,     10,  15.0,     21,2024-01-28 15:37:57
